date,channel,campaign_type,campaign_name,spend,clicks,impressions,conversions,revenue,roas
2026-04-04,Google Ads,Shopping,Generic Search,595.46,796,43477,27,2530.7,4.25
2026-04-04,Meta Ads,Advantage+,Advantage Shopping,460.43,749,31270,22,1238.56,2.69
2026-04-04,Meta Ads,Prospecting,Lookalike Prospecting,356.42,682,24803,32,1062.13,2.98
2026-04-04,Meta Ads,Retargeting,Cart Retargeting,409.28,967,24047,36,1297.42,3.17
2026-04-04,Microsoft Ads,Search,Bing Brand,161.61,277,9931,9,916.33,5.67
2026-04-04,Microsoft Ads,Shopping,Bing Generic,231.91,410,18148,19,1025.04,4.42
2026-04-05,Google Ads,Performance Max,Shopping Best Sellers,547.84,1195,34757,54,2563.89,4.68
2026-04-05,Google Ads,Search,Brand Search,560.4,1344,36575,81,3306.36,5.9
2026-04-05,Google Ads,Shopping,Generic Search,524.78,1005,35450,56,2293.29,4.37
2026-04-05,Meta Ads,Advantage+,Advantage Shopping,526.1,1004,26228,41,1646.69,3.13
2026-04-05,Meta Ads,Prospecting,Lookalike Prospecting,369.03,1047,24805,38,1062.81,2.88
2026-04-05,Meta Ads,Retargeting,Cart Retargeting,382.24,1333,30974,45,1024.4,2.68
2026-04-05,Microsoft Ads,Search,Bing Brand,184.35,570,13853,24,1124.53,6.1
2026-04-05,Microsoft Ads,Shopping,Bing Generic,188.63,205,9152,13,958.24,5.08
2026-04-06,Google Ads,Performance Max,Shopping Best Sellers,796.96,1999,49428,83,3203.78,4.02
2026-04-06,Google Ads,Search,Brand Search,547.78,1487,37098,42,3051.13,5.57
2026-04-06,Google Ads,Shopping,Generic Search,597.33,859,33605,32,2371.4,3.97
2026-04-06,Meta Ads,Advantage+,Advantage Shopping,548.2,1005,24598,50,1463.69,2.67
2026-04-06,Meta Ads,Prospecting,Lookalike Prospecting,478.44,661,29008,17,1621.91,3.39
2026-04-06,Meta Ads,Retargeting,Cart Retargeting,578.87,1768,48810,51,1817.65,3.14
2026-04-06,Microsoft Ads,Search,Bing Brand,177.04,273,13530,10,1053.39,5.95
2026-04-06,Microsoft Ads,Shopping,Bing Generic,215.18,459,17612,17,1099.57,5.11
2026-04-07,Google Ads,Performance Max,Shopping Best Sellers,772.51,2070,47910,117,3113.22,4.03
2026-04-07,Google Ads,Search,Brand Search,538.57,1027,25802,27,2999.83,5.57
2026-04-07,Google Ads,Shopping,Generic Search,705.66,1214,39964,84,3337.77,4.73
2026-04-07,Meta Ads,Advantage+,Advantage Shopping,674.22,976,39415,38,1988.95,2.95
2026-04-07,Meta Ads,Prospecting,Lookalike Prospecting,417.87,1016,29417,51,1287.04,3.08
2026-04-07,Meta Ads,Retargeting,Cart Retargeting,544.23,823,30441,41,1698.0,3.12
2026-04-07,Microsoft Ads,Search,Bing Brand,175.49,379,14067,17,1170.52,6.67
2026-04-07,Microsoft Ads,Shopping,Bing Generic,204.05,525,17265,13,1118.19,5.48
2026-04-08,Google Ads,Performance Max,Shopping Best Sellers,736.52,1149,39650,41,3056.56,4.15
2026-04-08,Google Ads,Search,Brand Search,566.29,540,29676,23,2865.43,5.06
2026-04-08,Google Ads,Shopping,Generic Search,652.36,867,38988,50,2850.81,4.37
2026-04-08,Meta Ads,Advantage+,Advantage Shopping,573.61,1004,40037,53,1783.93,3.11
2026-04-08,Meta Ads,Prospecting,Lookalike Prospecting,506.06,1419,39645,54,1690.24,3.34
2026-04-08,Meta Ads,Retargeting,Cart Retargeting,582.83,1419,35308,47,1900.03,3.26
2026-04-08,Microsoft Ads,Search,Bing Brand,188.25,266,8327,9,997.73,5.3
2026-04-08,Microsoft Ads,Shopping,Bing Generic,211.57,579,15695,21,968.99,4.58
2026-04-09,Google Ads,Performance Max,Shopping Best Sellers,874.75,1336,67272,62,3297.81,3.77
2026-04-09,Google Ads,Search,Brand Search,515.0,771,29554,47,2765.55,5.37
2026-04-09,Google Ads,Shopping,Generic Search,779.14,1608,60472,101,3319.14,4.26
2026-04-09,Meta Ads,Advantage+,Advantage Shopping,523.77,1267,40170,88,1555.6,2.97
2026-04-09,Meta Ads,Prospecting,Lookalike Prospecting,421.06,1311,33170,40,1385.29,3.29
2026-04-09,Meta Ads,Retargeting,Cart Retargeting,587.83,1331,45090,77,1640.05,2.79
2026-04-09,Microsoft Ads,Search,Bing Brand,207.55,307,11632,16,1336.62,6.44
2026-04-09,Microsoft Ads,Shopping,Bing Generic,207.13,333,13555,18,1139.21,5.5
2026-04-10,Google Ads,Performance Max,Shopping Best Sellers,835.87,1408,36686,65,3101.08,3.71
2026-04-10,Google Ads,Search,Brand Search,524.45,1004,42409,30,3125.72,5.96
2026-04-10,Google Ads,Shopping,Generic Search,701.36,875,34739,27,2868.56,4.09
2026-04-10,Meta Ads,Advantage+,Advantage Shopping,644.83,1065,50049,38,2044.11,3.17
2026-04-10,Meta Ads,Prospecting,Lookalike Prospecting,481.95,490,22183,14,1392.84,2.89
2026-04-10,Meta Ads,Retargeting,Cart Retargeting,562.51,1674,48862,46,1890.03,3.36
2026-04-10,Microsoft Ads,Search,Bing Brand,241.9,716,18397,32,1601.38,6.62
2026-04-10,Microsoft Ads,Shopping,Bing Generic,219.07,274,12732,18,1130.4,5.16
2026-04-11,Google Ads,Performance Max,Shopping Best Sellers,726.98,722,32786,28,3176.9,4.37
2026-04-11,Google Ads,Search,Brand Search,484.63,967,26782,32,2558.85,5.28
2026-04-11,Google Ads,Shopping,Generic Search,507.79,958,38063,60,2092.09,4.12
2026-04-11,Meta Ads,Advantage+,Advantage Shopping,553.61,1030,36678,50,1732.8,3.13
2026-04-11,Meta Ads,Prospecting,Lookalike Prospecting,362.54,527,15238,22,1047.74,2.89
2026-04-11,Meta Ads,Retargeting,Cart Retargeting,408.89,1257,32939,45,1063.11,2.6
2026-04-11,Microsoft Ads,Search,Bing Brand,175.69,323,12226,17,1091.03,6.21
2026-04-11,Microsoft Ads,Shopping,Bing Generic,178.4,319,8028,10,879.51,4.93
2026-04-12,Google Ads,Performance Max,Shopping Best Sellers,614.98,1172,27791,40,2724.36,4.43
2026-04-12,Google Ads,Search,Brand Search,545.63,716,34834,36,2689.96,4.93
2026-04-12,Google Ads,Shopping,Generic Search,625.71,1489,41085,54,2809.44,4.49
2026-04-12,Meta Ads,Advantage+,Advantage Shopping,571.13,496,25032,19,1599.16,2.8
2026-04-12,Meta Ads,Prospecting,Lookalike Prospecting,391.53,693,17853,19,1303.79,3.33
2026-04-12,Meta Ads,Retargeting,Cart Retargeting,463.52,777,28144,44,1562.06,3.37
2026-04-12,Microsoft Ads,Search,Bing Brand,201.04,344,9322,17,1389.19,6.91
2026-04-12,Microsoft Ads,Shopping,Bing Generic,183.73,335,9773,11,907.63,4.94
2026-04-13,Google Ads,Performance Max,Shopping Best Sellers,743.08,1604,36499,72,3046.63,4.1
2026-04-13,Google Ads,Search,Brand Search,628.46,1017,29379,42,3299.41,5.25
2026-04-13,Google Ads,Shopping,Generic Search,665.74,1215,54409,40,2995.83,4.5
2026-04-13,Meta Ads,Advantage+,Advantage Shopping,561.48,1156,46983,79,1807.97,3.22
2026-04-13,Meta Ads,Prospecting,Lookalike Prospecting,446.72,1023,38693,43,1268.68,2.84
2026-04-13,Meta Ads,Retargeting,Cart Retargeting,589.41,1488,44008,75,1732.87,2.94
2026-04-13,Microsoft Ads,Search,Bing Brand,206.65,672,15433,35,1229.57,5.95
2026-04-13,Microsoft Ads,Shopping,Bing Generic,245.0,351,13618,12,1367.1,5.58
2026-04-14,Google Ads,Performance Max,Shopping Best Sellers,732.43,1420,42861,50,2827.18,3.86
2026-04-14,Google Ads,Search,Brand Search,648.86,1842,51252,69,3023.69,4.66
2026-04-14,Google Ads,Shopping,Generic Search,686.82,1266,57464,34,3001.4,4.37
2026-04-14,Meta Ads,Advantage+,Advantage Shopping,633.68,1125,43588,65,2116.49,3.34
2026-04-14,Meta Ads,Prospecting,Lookalike Prospecting,515.99,1296,30955,75,1372.53,2.66
2026-04-14,Meta Ads,Retargeting,Cart Retargeting,582.84,1145,29014,64,1894.23,3.25
2026-04-14,Microsoft Ads,Search,Bing Brand,215.5,365,9593,15,1163.7,5.4
2026-04-14,Microsoft Ads,Shopping,Bing Generic,268.58,884,21769,31,1286.5,4.79
2026-04-15,Google Ads,Performance Max,Shopping Best Sellers,699.85,1479,52433,67,2631.44,3.76
2026-04-15,Google Ads,Search,Brand Search,611.51,993,25998,42,3381.65,5.53
2026-04-15,Google Ads,Shopping,Generic Search,633.55,919,42002,44,2375.81,3.75
2026-04-15,Meta Ads,Advantage+,Advantage Shopping,536.88,882,41244,27,1610.64,3.0
2026-04-15,Meta Ads,Prospecting,Lookalike Prospecting,483.95,642,25162,27,1451.85,3.0
2026-04-15,Meta Ads,Retargeting,Cart Retargeting,480.29,627,32523,27,1272.77,2.65
2026-04-15,Microsoft Ads,Search,Bing Brand,214.53,354,15307,19,1308.63,6.1
2026-04-15,Microsoft Ads,Shopping,Bing Generic,262.43,453,11868,18,1194.06,4.55
2026-04-16,Google Ads,Performance Max,Shopping Best Sellers,797.7,1076,49377,29,3900.75,4.89
2026-04-16,Google Ads,Search,Brand Search,662.64,1389,47862,56,3154.17,4.76
2026-04-16,Google Ads,Shopping,Generic Search,637.48,712,27469,49,2811.29,4.41
2026-04-16,Meta Ads,Advantage+,Advantage Shopping,683.02,1045,50011,47,1769.02,2.59
2026-04-16,Meta Ads,Prospecting,Lookalike Prospecting,517.86,1148,30462,73,1424.12,2.75
2026-04-16,Meta Ads,Retargeting,Cart Retargeting,477.2,1701,40420,109,1255.04,2.63
2026-04-16,Microsoft Ads,Search,Bing Brand,178.51,275,11819,13,1005.01,5.63
2026-04-16,Microsoft Ads,Shopping,Bing Generic,225.35,366,16867,21,1099.71,4.88
2026-04-17,Google Ads,Performance Max,Shopping Best Sellers,648.55,1412,35157,77,2704.45,4.17
2026-04-17,Google Ads,Search,Brand Search,493.88,679,35490,22,2716.34,5.5
2026-04-17,Google Ads,Shopping,Generic Search,629.98,852,43978,46,2929.41,4.65
2026-04-17,Meta Ads,Advantage+,Advantage Shopping,626.25,1209,40411,81,1715.93,2.74
2026-04-17,Meta Ads,Prospecting,Lookalike Prospecting,525.16,1485,42556,53,1365.42,2.6
2026-04-17,Meta Ads,Retargeting,Cart Retargeting,524.35,639,24373,41,1782.79,3.4
2026-04-17,Microsoft Ads,Search,Bing Brand,178.56,313,11753,13,1016.01,5.69
2026-04-17,Microsoft Ads,Shopping,Bing Generic,217.56,431,12583,15,1020.36,4.69
2026-04-18,Google Ads,Performance Max,Shopping Best Sellers,573.52,832,41042,35,2741.43,4.78
2026-04-18,Google Ads,Search,Brand Search,564.6,1520,44341,98,3037.55,5.38
2026-04-18,Google Ads,Shopping,Generic Search,638.46,897,27662,34,2987.99,4.68
2026-04-18,Meta Ads,Advantage+,Advantage Shopping,471.16,1213,31267,77,1272.13,2.7
2026-04-18,Meta Ads,Prospecting,Lookalike Prospecting,452.59,759,31749,27,1398.5,3.09
2026-04-18,Meta Ads,Retargeting,Cart Retargeting,406.4,895,33706,44,1381.76,3.4
2026-04-18,Microsoft Ads,Search,Bing Brand,166.01,234,10885,16,1075.74,6.48
2026-04-18,Microsoft Ads,Shopping,Bing Generic,236.16,830,19834,33,1041.47,4.41
2026-04-19,Google Ads,Performance Max,Shopping Best Sellers,634.08,2204,52144,82,3056.27,4.82
2026-04-19,Google Ads,Search,Brand Search,498.95,620,23614,40,3018.65,6.05
2026-04-19,Google Ads,Shopping,Generic Search,609.18,1430,49713,62,2814.41,4.62
2026-04-19,Meta Ads,Advantage+,Advantage Shopping,496.84,979,31523,51,1570.01,3.16
2026-04-19,Meta Ads,Prospecting,Lookalike Prospecting,429.94,818,21632,43,1147.94,2.67
2026-04-19,Meta Ads,Retargeting,Cart Retargeting,423.35,533,22180,30,1295.45,3.06
2026-04-19,Microsoft Ads,Search,Bing Brand,188.93,467,15180,15,1116.58,5.91
2026-04-19,Microsoft Ads,Shopping,Bing Generic,184.95,260,14131,10,787.89,4.26
2026-04-20,Google Ads,Performance Max,Shopping Best Sellers,760.59,874,45802,51,3042.36,4.0
2026-04-20,Google Ads,Search,Brand Search,568.67,1854,49173,52,3264.17,5.74
2026-04-20,Google Ads,Shopping,Generic Search,770.67,1919,62440,76,3760.87,4.88
2026-04-20,Meta Ads,Advantage+,Advantage Shopping,686.13,1875,59565,80,1797.66,2.62
2026-04-20,Meta Ads,Prospecting,Lookalike Prospecting,453.17,1175,31503,61,1287.0,2.84
2026-04-20,Meta Ads,Retargeting,Cart Retargeting,550.58,1344,42621,61,1827.93,3.32
2026-04-20,Microsoft Ads,Search,Bing Brand,227.13,510,14815,14,1412.75,6.22
2026-04-20,Microsoft Ads,Shopping,Bing Generic,228.47,503,12727,23,1087.52,4.76
2026-04-21,Google Ads,Performance Max,Shopping Best Sellers,879.56,1216,42297,55,3993.2,4.54
2026-04-21,Google Ads,Search,Brand Search,570.73,798,25372,25,3167.55,5.55
2026-04-21,Google Ads,Shopping,Generic Search,749.97,1170,55887,70,3179.87,4.24
2026-04-21,Meta Ads,Advantage+,Advantage Shopping,546.6,933,34011,45,1464.89,2.68
2026-04-21,Meta Ads,Prospecting,Lookalike Prospecting,423.01,728,31332,33,1302.87,3.08
2026-04-21,Meta Ads,Retargeting,Cart Retargeting,502.76,1612,41640,92,1588.72,3.16
2026-04-21,Microsoft Ads,Search,Bing Brand,203.5,565,13233,24,1347.17,6.62
2026-04-21,Microsoft Ads,Shopping,Bing Generic,235.6,640,19567,35,1241.61,5.27
2026-04-22,Google Ads,Performance Max,Shopping Best Sellers,680.84,1172,47669,53,2682.51,3.94
2026-04-22,Google Ads,Search,Brand Search,519.97,950,26024,42,3083.42,5.93
2026-04-22,Google Ads,Shopping,Generic Search,637.32,1357,39566,41,2944.42,4.62
2026-04-22,Meta Ads,Advantage+,Advantage Shopping,570.97,1297,39905,81,1735.75,3.04
2026-04-22,Meta Ads,Prospecting,Lookalike Prospecting,525.32,909,22199,32,1596.97,3.04
2026-04-22,Meta Ads,Retargeting,Cart Retargeting,562.27,682,33993,35,1675.56,2.98
2026-04-22,Microsoft Ads,Search,Bing Brand,180.92,245,12917,16,998.68,5.52
2026-04-22,Microsoft Ads,Shopping,Bing Generic,258.18,600,14311,16,1383.84,5.36
2026-04-23,Google Ads,Performance Max,Shopping Best Sellers,878.79,1345,48745,57,3348.19,3.81
2026-04-23,Google Ads,Search,Brand Search,570.22,1396,41195,78,2788.38,4.89
2026-04-23,Google Ads,Shopping,Generic Search,699.62,1043,34970,53,3253.23,4.65
2026-04-23,Meta Ads,Advantage+,Advantage Shopping,644.33,1657,48220,115,1720.36,2.67
2026-04-23,Meta Ads,Prospecting,Lookalike Prospecting,406.6,695,27149,22,1195.4,2.94
2026-04-23,Meta Ads,Retargeting,Cart Retargeting,581.02,1208,38183,68,1632.67,2.81
2026-04-23,Microsoft Ads,Search,Bing Brand,210.43,772,17681,29,1357.27,6.45
2026-04-23,Microsoft Ads,Shopping,Bing Generic,253.73,731,16655,30,1179.84,4.65
2026-04-24,Google Ads,Performance Max,Shopping Best Sellers,654.81,1241,30977,76,2913.9,4.45
2026-04-24,Google Ads,Search,Brand Search,516.58,1163,33777,55,2825.69,5.47
2026-04-24,Google Ads,Shopping,Generic Search,609.67,1958,45046,49,2700.84,4.43
2026-04-24,Meta Ads,Advantage+,Advantage Shopping,623.6,945,26363,38,1777.26,2.85
2026-04-24,Meta Ads,Prospecting,Lookalike Prospecting,547.45,1017,31216,55,1604.03,2.93
2026-04-24,Meta Ads,Retargeting,Cart Retargeting,461.6,973,25237,38,1269.4,2.75
2026-04-24,Microsoft Ads,Search,Bing Brand,226.81,222,9823,9,1433.44,6.32
2026-04-24,Microsoft Ads,Shopping,Bing Generic,232.56,750,19355,41,1195.36,5.14
2026-04-25,Google Ads,Performance Max,Shopping Best Sellers,694.25,1075,45900,60,2832.54,4.08
2026-04-25,Google Ads,Search,Brand Search,488.4,1282,40118,51,2720.39,5.57
2026-04-25,Google Ads,Shopping,Generic Search,621.22,1861,46850,72,2609.12,4.2
2026-04-25,Meta Ads,Advantage+,Advantage Shopping,503.26,1529,40717,87,1550.04,3.08
2026-04-25,Meta Ads,Prospecting,Lookalike Prospecting,433.71,1085,25117,41,1444.25,3.33
2026-04-25,Meta Ads,Retargeting,Cart Retargeting,389.92,1092,27370,55,1329.63,3.41
2026-04-25,Microsoft Ads,Search,Bing Brand,166.88,313,10117,11,887.8,5.32
2026-04-25,Microsoft Ads,Shopping,Bing Generic,202.48,271,10474,8,1117.69,5.52
2026-04-26,Google Ads,Performance Max,Shopping Best Sellers,652.72,1286,31623,80,3022.09,4.63
2026-04-26,Google Ads,Search,Brand Search,536.26,1316,44564,34,3104.95,5.79
2026-04-26,Google Ads,Shopping,Generic Search,566.48,1203,28641,70,2435.86,4.3
2026-04-26,Meta Ads,Advantage+,Advantage Shopping,537.6,650,33874,31,1424.64,2.65
2026-04-26,Meta Ads,Prospecting,Lookalike Prospecting,451.38,798,21654,36,1421.85,3.15
2026-04-26,Meta Ads,Retargeting,Cart Retargeting,490.25,874,20681,49,1480.56,3.02
2026-04-26,Microsoft Ads,Search,Bing Brand,186.5,331,12680,22,1081.7,5.8
2026-04-26,Microsoft Ads,Shopping,Bing Generic,193.91,278,10558,12,868.72,4.48
2026-04-27,Google Ads,Performance Max,Shopping Best Sellers,823.72,867,43671,46,3327.83,4.04
2026-04-27,Google Ads,Search,Brand Search,514.77,514,27959,27,2496.63,4.85
2026-04-27,Google Ads,Shopping,Generic Search,682.91,1037,39448,33,2697.49,3.95
2026-04-27,Meta Ads,Advantage+,Advantage Shopping,641.31,1603,47118,63,2103.5,3.28
2026-04-27,Meta Ads,Prospecting,Lookalike Prospecting,448.11,648,21444,36,1321.92,2.95
2026-04-27,Meta Ads,Retargeting,Cart Retargeting,478.6,663,29286,34,1258.72,2.63
2026-04-27,Microsoft Ads,Search,Bing Brand,233.32,537,16843,37,1514.25,6.49
2026-04-27,Microsoft Ads,Shopping,Bing Generic,265.59,498,12730,33,1288.11,4.85
2026-04-28,Google Ads,Performance Max,Shopping Best Sellers,746.62,2068,53707,134,3389.65,4.54
2026-04-28,Google Ads,Search,Brand Search,580.7,1542,42276,71,3083.52,5.31
2026-04-28,Google Ads,Shopping,Generic Search,621.61,1709,50195,113,2467.79,3.97
2026-04-28,Meta Ads,Advantage+,Advantage Shopping,686.26,1357,38886,82,2230.34,3.25
2026-04-28,Meta Ads,Prospecting,Lookalike Prospecting,465.52,801,29509,37,1215.01,2.61
2026-04-28,Meta Ads,Retargeting,Cart Retargeting,490.07,723,33913,21,1582.93,3.23
2026-04-28,Microsoft Ads,Search,Bing Brand,214.07,443,12974,22,1273.72,5.95
2026-04-28,Microsoft Ads,Shopping,Bing Generic,282.79,635,16213,33,1340.42,4.74
2026-04-29,Google Ads,Performance Max,Shopping Best Sellers,796.26,2100,53333,69,3392.07,4.26
2026-04-29,Google Ads,Search,Brand Search,640.14,1594,49566,57,3379.94,5.28
2026-04-29,Google Ads,Shopping,Generic Search,715.49,1976,60022,93,2711.71,3.79
2026-04-29,Meta Ads,Advantage+,Advantage Shopping,700.27,890,49457,28,2338.9,3.34
2026-04-29,Meta Ads,Prospecting,Lookalike Prospecting,541.62,995,25398,59,1429.88,2.64
2026-04-29,Meta Ads,Retargeting,Cart Retargeting,526.63,769,37763,47,1579.89,3.0
2026-04-29,Microsoft Ads,Search,Bing Brand,188.1,370,11201,13,1162.46,6.18
2026-04-29,Microsoft Ads,Shopping,Bing Generic,259.86,734,17583,28,1208.35,4.65
2026-04-30,Google Ads,Performance Max,Shopping Best Sellers,741.17,1194,32901,74,3231.5,4.36
2026-04-30,Google Ads,Search,Brand Search,670.08,1557,57772,45,3538.02,5.28
2026-04-30,Google Ads,Shopping,Generic Search,573.12,735,34495,28,2802.56,4.89
2026-04-30,Meta Ads,Advantage+,Advantage Shopping,655.53,926,33085,62,1953.48,2.98
2026-04-30,Meta Ads,Prospecting,Lookalike Prospecting,451.43,881,36546,50,1489.72,3.3
2026-04-30,Meta Ads,Retargeting,Cart Retargeting,529.39,875,31353,43,1508.76,2.85
2026-04-30,Microsoft Ads,Search,Bing Brand,234.96,723,20415,22,1299.33,5.53
2026-04-30,Microsoft Ads,Shopping,Bing Generic,211.96,484,15783,22,898.71,4.24
2026-05-01,Google Ads,Performance Max,Shopping Best Sellers,786.49,1041,45608,54,3334.72,4.24
2026-05-01,Google Ads,Search,Brand Search,678.93,1387,48137,63,3224.92,4.75
2026-05-01,Google Ads,Shopping,Generic Search,743.13,1030,45447,49,3292.07,4.43
2026-05-01,Meta Ads,Advantage+,Advantage Shopping,546.04,866,39900,50,1627.2,2.98
2026-05-01,Meta Ads,Prospecting,Lookalike Prospecting,484.55,792,25513,34,1594.17,3.29
2026-05-01,Meta Ads,Retargeting,Cart Retargeting,556.06,1568,47833,89,1607.01,2.89
2026-05-01,Microsoft Ads,Search,Bing Brand,244.72,567,18855,16,1700.8,6.95
2026-05-01,Microsoft Ads,Shopping,Bing Generic,276.29,652,17478,44,1199.1,4.34
2026-05-02,Google Ads,Performance Max,Shopping Best Sellers,696.89,2302,59393,88,2926.94,4.2
2026-05-02,Google Ads,Search,Brand Search,425.46,866,33149,24,2374.07,5.58
2026-05-02,Google Ads,Shopping,Generic Search,541.58,1071,34173,49,2512.93,4.64
2026-05-02,Meta Ads,Advantage+,Advantage Shopping,573.93,635,31513,30,1779.18,3.1
2026-05-02,Meta Ads,Prospecting,Lookalike Prospecting,337.31,943,25543,47,1133.36,3.36
2026-05-02,Meta Ads,Retargeting,Cart Retargeting,394.81,379,19586,26,1176.53,2.98
2026-05-02,Microsoft Ads,Search,Bing Brand,197.6,240,9478,15,1134.22,5.74
2026-05-02,Microsoft Ads,Shopping,Bing Generic,173.87,289,8669,9,759.81,4.37
2026-05-03,Google Ads,Performance Max,Shopping Best Sellers,738.4,2082,47492,124,2864.99,3.88
2026-05-03,Google Ads,Search,Brand Search,483.47,941,25990,44,2823.46,5.84
2026-05-03,Google Ads,Shopping,Generic Search,624.73,725,35877,23,2961.22,4.74
2026-05-03,Meta Ads,Advantage+,Advantage Shopping,505.37,1435,38194,70,1430.2,2.83
2026-05-03,Meta Ads,Prospecting,Lookalike Prospecting,363.0,603,25661,35,1070.85,2.95
2026-05-03,Meta Ads,Retargeting,Cart Retargeting,436.49,697,33172,23,1361.85,3.12
2026-05-03,Microsoft Ads,Search,Bing Brand,170.79,236,10821,15,1106.72,6.48
2026-05-03,Microsoft Ads,Shopping,Bing Generic,173.72,385,10805,26,953.72,5.49
2026-05-04,Google Ads,Performance Max,Shopping Best Sellers,674.13,1531,40179,90,3026.84,4.49
2026-05-04,Google Ads,Search,Brand Search,621.19,1789,51743,122,2907.17,4.68
2026-05-04,Google Ads,Shopping,Generic Search,665.37,1433,53646,53,3193.78,4.8
2026-05-04,Meta Ads,Advantage+,Advantage Shopping,542.94,799,33699,30,1449.65,2.67
2026-05-04,Meta Ads,Prospecting,Lookalike Prospecting,508.19,691,25802,39,1560.14,3.07
2026-05-04,Meta Ads,Retargeting,Cart Retargeting,491.82,1409,35547,36,1495.13,3.04
2026-05-04,Microsoft Ads,Search,Bing Brand,191.1,374,8817,20,1014.74,5.31
2026-05-04,Microsoft Ads,Shopping,Bing Generic,272.0,700,19234,21,1501.44,5.52
2026-05-05,Google Ads,Performance Max,Shopping Best Sellers,881.46,1854,73621,82,3940.13,4.47
2026-05-05,Google Ads,Search,Brand Search,653.72,1936,46766,98,3150.93,4.82
2026-05-05,Google Ads,Shopping,Generic Search,781.82,1409,57311,65,3737.1,4.78
2026-05-05,Meta Ads,Advantage+,Advantage Shopping,576.17,1557,36948,82,1699.7,2.95
2026-05-05,Meta Ads,Prospecting,Lookalike Prospecting,533.71,670,30183,19,1723.88,3.23
2026-05-05,Meta Ads,Retargeting,Cart Retargeting,596.48,665,33981,45,1729.79,2.9
2026-05-05,Microsoft Ads,Search,Bing Brand,190.09,350,9214,12,1161.45,6.11
2026-05-05,Microsoft Ads,Shopping,Bing Generic,256.87,394,19058,11,1405.08,5.47
2026-05-06,Google Ads,Performance Max,Shopping Best Sellers,873.53,2417,56947,114,3834.8,4.39
2026-05-06,Google Ads,Search,Brand Search,600.11,1539,37246,49,3000.55,5.0
2026-05-06,Google Ads,Shopping,Generic Search,710.59,1274,51097,72,3425.04,4.82
2026-05-06,Meta Ads,Advantage+,Advantage Shopping,709.74,1466,51586,78,2044.05,2.88
2026-05-06,Meta Ads,Prospecting,Lookalike Prospecting,462.96,1372,35714,68,1523.14,3.29
2026-05-06,Meta Ads,Retargeting,Cart Retargeting,460.75,1109,36311,56,1557.34,3.38
2026-05-06,Microsoft Ads,Search,Bing Brand,242.97,690,16050,20,1316.9,5.42
2026-05-06,Microsoft Ads,Shopping,Bing Generic,242.4,390,17247,10,1277.45,5.27
2026-05-07,Google Ads,Performance Max,Shopping Best Sellers,697.31,1471,47893,41,3179.73,4.56
2026-05-07,Google Ads,Search,Brand Search,564.86,1711,41413,91,2773.46,4.91
2026-05-07,Google Ads,Shopping,Generic Search,649.3,1699,45760,53,2467.34,3.8
2026-05-07,Meta Ads,Advantage+,Advantage Shopping,546.79,1178,39385,65,1782.54,3.26
2026-05-07,Meta Ads,Prospecting,Lookalike Prospecting,478.67,1254,31605,57,1359.42,2.84
2026-05-07,Meta Ads,Retargeting,Cart Retargeting,634.62,1087,28255,29,1656.36,2.61
2026-05-07,Microsoft Ads,Search,Bing Brand,237.2,679,16146,18,1309.34,5.52
2026-05-07,Microsoft Ads,Shopping,Bing Generic,217.37,575,13739,16,1110.76,5.11
2026-05-08,Google Ads,Performance Max,Shopping Best Sellers,675.69,1250,52679,77,2905.47,4.3
2026-05-08,Google Ads,Search,Brand Search,624.25,599,31057,23,3008.89,4.82
2026-05-08,Google Ads,Shopping,Generic Search,743.66,1233,36946,76,3160.55,4.25
2026-05-08,Meta Ads,Advantage+,Advantage Shopping,675.41,815,38564,26,2080.26,3.08
2026-05-08,Meta Ads,Prospecting,Lookalike Prospecting,461.28,1417,39762,56,1503.77,3.26
2026-05-08,Meta Ads,Retargeting,Cart Retargeting,630.98,1208,30401,73,1930.8,3.06
2026-05-08,Microsoft Ads,Search,Bing Brand,206.03,405,13784,27,1330.95,6.46
2026-05-08,Microsoft Ads,Shopping,Bing Generic,209.39,569,16779,34,910.85,4.35
2026-05-09,Google Ads,Performance Max,Shopping Best Sellers,687.61,1538,48677,67,2716.06,3.95
2026-05-09,Google Ads,Search,Brand Search,415.22,398,17558,12,2225.58,5.36
2026-05-09,Google Ads,Shopping,Generic Search,597.22,1414,36269,85,2848.74,4.77
2026-05-09,Meta Ads,Advantage+,Advantage Shopping,477.65,645,31458,27,1280.1,2.68
2026-05-09,Meta Ads,Prospecting,Lookalike Prospecting,451.33,447,19720,21,1394.61,3.09
2026-05-09,Meta Ads,Retargeting,Cart Retargeting,524.93,1096,40533,28,1632.53,3.11
2026-05-09,Microsoft Ads,Search,Bing Brand,192.27,379,9973,21,1190.15,6.19
2026-05-09,Microsoft Ads,Shopping,Bing Generic,190.96,532,14866,36,855.5,4.48
2026-05-10,Google Ads,Performance Max,Shopping Best Sellers,552.91,1044,46234,63,2537.86,4.59
2026-05-10,Google Ads,Search,Brand Search,487.21,672,35155,36,2382.46,4.89
2026-05-10,Google Ads,Shopping,Generic Search,530.22,1178,30245,70,2237.53,4.22
2026-05-10,Meta Ads,Advantage+,Advantage Shopping,492.6,1505,37043,63,1310.32,2.66
2026-05-10,Meta Ads,Prospecting,Lookalike Prospecting,393.83,1191,32404,62,1055.46,2.68
2026-05-10,Meta Ads,Retargeting,Cart Retargeting,433.13,831,31384,50,1191.11,2.75
